,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
245,399647,深医药50,50,8744.0991,0.001,23.6313,9740.10711,198.9164591311,19800.233294913,9307.3175222266
246,399648,深证GDP,100,9560.6449,-0.0048,17.0112,40560.1801,680.2540056451,76047.5925489439,506.84706767550006
247,399649,中小红利,50,2750.6941,-0.0086,16.2404,19744.8209,175.2061961759,16251.706875538799,6316.1146633118005
248,399650,中小治理,50,1962.7517,-0.0084,19.0765,10611.76338,209.0529978954,19167.5740592923,8723.8843745501
249,399651,中小责任,50,1384.2023,-0.0107,15.5411,17009.33849,240.25891351529998,24097.600909010296,11900.9571779272
250,399652,中创高新,50,2411.9537,-0.0127,49.6391,9303.33455,180.2312446033,9469.3870123334,5728.2785185518005
251,399653,深证龙头,50,2307.0549,-0.0096,19.3451,40390.77386,664.3890395882,64515.4165553672,34100.8257313238
252,399654,深证文化,50,2170.7065,-0.0105,26.8454,33915.85418,311.8550173169,13180.6223482656,6551.0578735139
253,399655,深证绩效,100,10173.9613,-0.0015,19.1976,22595.27613,483.9907389397,49392.5140371385,1049.7993466809
254,399656,100绩效,100,5307.2756,-0.0059,17.4872,57934.69219,1057.7347105182,109750.59075754801,2698.6660424322
255,399657,300绩效,300,5506.37,-0.0056,18.4096,126502.26143,1970.6415838501,162700.17439275538,6914.4180790868995
256,399658,中小绩效,100,3610.9032,-0.0057,17.4055,45741.21124,643.2584826829,54228.6421913029,2949.150175083
257,399659,深成指EW,500,3350.0118,-0.0075,19.0429,181681.14304,2578.7084342458998,191649.0203326368,5901.3977085464
258,399660,中创EW,100,1806.6234,-0.0088,20.2706,36733.7915,757.7526720631,79939.6273320294,3501.5608969235
259,399661,深证低波,100,5166.9007,-0.0049,17.7401,48050.34273,563.1863756954,69064.3071763053,2781.9624717316997
260,399662,深证高贝,100,1426.1119,-0.0134,19.337,42100.82815,984.5584763395,66251.17121116929,4435.9940206112
261,399663,中小低波,100,1705.3454,-0.0014,19.5766,28992.51989,296.7182155291,30467.9242948459,1843.6584713595998
262,399664,中小高贝,100,907.1321,-0.0097,18.8568,29977.12715,507.07857149809996,28709.3873238175,2098.0183441244
263,399665,中创低波,200,1819.8917,-0.0063,21.0128,51905.05045,691.6639146992999,70952.1379815582,3150.2742919403004
264,399666,中创高贝,200,1203.13,-0.0118,21.5927,46443.21799,1001.4315241361,60412.6692315019,2658.0402064154
265,399667,创业成长,50,2818.2854,-0.0141,26.1297,11419.15373,375.27814062650003,35725.3610874365,15450.2409317132
266,399668,创业板V,100,3324.1456,-0.0061,23.1409,21381.10775,320.5778694533,17631.4151682546,9024.8853541791
267,399669,深证农业,50,8466.5793,-0.0038,21.895,10588.09317,174.9861132676,25698.473386959904,9297.724356754301
268,399670,深周期50,50,2834.0365,-0.0189,17.3464,41885.95344,568.8037080822,47160.5506143451,22566.8966812556
269,399671,深防御50,50,7461.9939,-0.0053,25.3798,15787.99127,350.5041291476,39464.4608322981,17980.5642874482
270,399672,深红利50,50,4038.2187,0.0019,10.9427,19388.24676,197.19727968450002,11666.361587253601,918.9610019247999
271,399673,创业板50,50,1794.4057,-0.0181,24.9501,11532.2756,430.2469840983,35201.3128883163,20111.6605053903
272,399674,深A医药,0,1933.296,0.0048,24.1658,28372.8701,389.7294319544,29171.1875605361,14699.8721019854
273,399675,深互联网,0,2322.3497,-0.0093,41.3717,38847.11169,488.0769738064,16312.8188768853,10342.2977936839
274,399676,深医药EW,0,2978.237,0.0137,24.1658,28372.8701,389.7294319544,29171.1875605361,1200.6216838652
275,399677,深互联EW,0,3500.4184,-0.0093,41.3717,38847.11169,488.0769738064,16312.8188768853,1232.4159510384
276,399678,深次新股,0,470.3618,-0.0139,36.4095,3525.89719,97.2978558822,5012.667095684,937.5568296719
277,399679,深证200R,200,4148.8176,-0.0068,20.8467,68567.56924,912.9068733319,52949.583635207404,27643.805376557797
278,399680,深成能源,0,727.3454,-0.0054,10.1797,1611.77144,16.3145987737,1595.1862535070002,738.001228784
279,399681,深成材料,0,894.0568,-0.0131,14.7998,27765.59664,307.223543343,22148.652280052098,11223.3518156719
280,399682,深成工业,0,1241.855,-0.0192,18.6552,30576.98095,472.69806423529997,37838.2391744502,20528.3190081645
281,399683,深成可选,0,1622.1254,-0.0034,16.9774,27022.97506,403.83910161629996,22777.245685700098,12039.381376137
282,399684,深成消费,0,2191.9261,-0.0034,23.7414,6561.62159,125.1075806934,22592.414689126497,9691.198357077801
283,399685,深成医药,0,1836.5045,0.0014,23.9647,10331.42014,210.1589870894,20868.1270405034,10347.0521491702
284,399686,深成金融,0,1562.0532,-0.0095,10.3977,17655.2546,136.7495936148,13981.296858354799,6701.6179013941
285,399687,深成信息,0,2299.079,-0.0074,32.303,41731.96222,666.2777546756,36273.1241967502,21232.5757774584
286,399688,深成电信,0,2171.8977,-0.0088,36.9151,3006.69944,135.0383680578,5877.632568633199,3809.7485017249
287,399689,深成公用,0,902.358,0.0033,19.1343,5551.39675,36.030801573000005,5582.5082073196,1332.7541707637
288,399692,创业低波,100,3057.3376,-0.0109,25.3294,16080.03971,304.1258653026,31994.774965702003,1632.1016061875
289,399693,安防产业,50,3502.7332,-0.0109,30.1932,13677.85156,207.63632183259998,9687.3959880064,850.5996677796
290,399694,创业高贝,100,2228.5045,-0.0113,26.6691,20680.16497,564.0602886577,30872.8882295914,2732.9146281117
291,399695,深证节能,100,1985.789,-0.0117,16.6745,26621.78761,418.57665528260003,36693.4442196721,1775.5666966360998
292,399696,深证创投,0,2377.5382,-0.0112,28.6704,34345.00194,432.79635810599996,19183.6280419488,12023.01055338
293,399697,中关村60,60,2650.7384,-0.0122,29.7289,14015.42078,212.18831034599998,8559.4160898817,5458.935202083901
294,399698,优势成长,50,32154.3144,0.001,21.8737,2319.38923,30.975848526100002,1449.558124424,273.5035459458
295,399699,金融科技,0,2712.0834,-0.0144,16.3518,19909.60728,327.2328407341,15369.598960278001,6877.3322355273995
296,399750,深主板50,50,8058.6942,-0.0058,15.2334,45898.77303,674.9827729815,63730.907849268,32106.934277755
297,399850,深证50,50,6763.3159,-0.0092,19.5467,42079.05515,836.3616738613,76364.7888332575,42657.6734336577
298,970006,创业板指(港币)(CNH),100,1756.8886,-0.0156,26.1403,17248.27807,593.5415255771,52126.3793703903,27943.288591185497
299,970007,创业板指(美元)(CNH),100,1748.5032,-0.0152,26.1403,17248.27807,75.8649682075,6662.6612348015005,3571.6400777906
300,970026,深指ESG,400,10174.9088,-0.009,18.6157,152210.81861,2230.3224957197,170816.2978058812,88025.9283628893
301,970027,100ESG,80,4325.0193,-0.0113,17.4853,44207.66348,786.7041614373,93720.73455444051,46650.4086910375
302,970028,创指ESG,80,2005.7344,-0.016,25.6316,14982.2896,464.28203208779996,43560.6308606771,23064.9400057712
303,970029,深指ESG领先,200,10274.5437,-0.0088,18.9355,87964.9905,1293.3184302908,119692.07097495071,60452.421411090705
304,970030,100ESG领先,50,4629.1518,-0.0099,20.2534,26473.56251,482.6374275293,52079.444986598704,25419.836106568902
305,970031,创指ESG领先,50,2144.902,-0.0142,25.1205,8198.28188,278.5595861545,34783.0233478307,16410.816083628
306,970032,深指ESG增强,200,1111.1,-0.0109,16.9339,75913.95136,1468.4416718029001,121701.40869314609,15482.0572867279
307,970033,100ESG增强,40,1124.0632,-0.0118,16.3982,17852.70225,461.9047984985,63335.4863918004,10173.6149214565
308,970034,创指ESG增强,40,1706.7257,-0.0147,23.1284,7449.76016,284.1366500694,31325.06532535,5257.6029150742
309,970035,深证光伏,50,2536.3923,-0.0249,14.5917,8754.77598,138.3910990313,8310.2252130782,4470.8772992969
310,970036,深证储能,50,5891.6682,-0.0218,18.4301,13159.67718,287.4236641362,23831.317827134,9925.2471615312
311,970037,深证高装,50,1999.1132,-0.0135,25.915,11530.74168,186.59759748759998,11082.3979441847,6594.0024525312
312,970038,生物经济,50,2310.3018,-0.0036,24.8478,7131.05107,152.13375773639999,19487.280336275802,6673.5154516415005
313,970039,创新材料,50,3079.2337,-0.0142,20.6143,9145.52899,168.2575501394,14860.244894245801,3872.4288109643
314,970040,创业高装,50,2698.0754,-0.018,28.6636,8204.61217,118.45800563579999,5352.2753654458,2494.4223172759
315,970041,创新消费,50,2099.2843,-0.007,37.5132,14073.53683,166.3549038713,9348.048252250699,3985.8609698329997
316,970042,新材料50,50,2443.59,-0.0155,18.5513,15364.47178,282.21552384619997,23409.853407527098,8947.2369545029
317,970043,新能装备,50,3757.9417,-0.0192,16.9957,15082.66179,295.3966929155,21990.946209007998,8968.202854114399
318,970046,深证XR,50,1436.61,-0.0081,27.8052,26466.73973,261.5944241711,13183.4842586169,8548.1657174215
319,970047,数字文化,50,795.5185,-0.007,26.6103,20982.75573,216.1284586032,7039.780731456501,4344.7386870981
320,970048,新型显示,50,1104.5618,-0.0049,30.6298,17891.09743,156.4063746556,8476.9137911714,5196.0897948872
321,970049,深证数字交通,50,3392.4451,-0.0118,25.979,16235.92313,246.6664170914,14636.1371712052,3379.4170159717
322,970050,深证卫星导航,50,2441.2262,-0.0151,46.6297,11689.02557,132.1330244028,4165.6372684538,2629.2084517922
323,970051,深证算力设施,50,6230.1374,-0.0045,36.0818,13118.06381,371.6600456561,16840.7277463475,6947.1551644065
324,970052,深证数字安全,50,2409.7001,-0.0118,40.2279,9915.87711,135.1188654527,4723.0621087102,2600.1113060979997
325,970053,深证数据要素,50,2655.7442,-0.0135,35.2614,14585.40769,288.72480614,13155.319957515601,5396.2436391222
326,970054,深证智能电网,50,2297.8662,-0.0128,23.048,7359.67052,92.2131334441,5653.392855088299,2880.3014528504
327,970055,深证国企ESG,50,1303.5796,-0.005,21.7776,22218.35585,304.8908923375,29950.110782843,11045.771826073898
328,970056,深证民企ESG,50,1376.7139,-0.0103,17.3744,12033.32402,295.8746047538,34053.6613602302,14541.2703763345
329,970057,深证民企50,50,1991.5102,-0.0114,20.1793,16673.70137,539.6412478011,51767.948041201395,30608.7548320371
330,970058,深证民企治理,50,1306.431,-0.0139,19.0843,12448.3855,292.0078301538,27922.909902174,5646.4582343799
331,970059,深证民企科技,50,3097.7321,-0.0173,23.9674,9566.02285,306.8757149818,28082.5497125863,12376.1583500556
332,970060,深证ESG成长,50,1203.6957,-0.0156,25.0979,9505.3282,135.3944785299,11469.494273325201,1936.8631746685999
333,970061,深证ESG价值,50,1448.6396,-0.0169,16.908,21280.44005,260.084213042,12748.0280345221,2428.1004632768
334,970062,深红利300,300,4701.2322,-0.0034,15.5388,80226.09085,1258.4621952819,87407.970124948,1806.5383892313
335,970063,深证回购,50,1751.3035,-0.0015,19.8134,16444.41704,235.1878959123,23639.9001371594,424.8977054885
336,970064,深证国企股东回报,50,1662.1864,-0.0129,16.0545,27782.03974,309.6971630581,31543.134953598797,10155.7434668599
337,970065,深证优质信披,0,2170.4635,-0.0096,18.3057,139539.57572,2077.0895472060997,151557.228973803,77854.70161215
338,970067,深证专利,50,3632.9012,-0.0079,22.1007,21075.81956,345.6530031425,36558.9116390452,12859.1367096305
339,970068,创业专利,50,4123.4755,-0.0135,23.6512,9852.07371,207.121961187,22221.3263937481,5907.4322166168995
340,971001,深成地产,0,483.6371,-0.0255,7.0413,9865.46421,69.2700405736,2114.5933782397,909.2329675922999
341,971002,中小地产,0,1084.921,0.0034,10.7908,7887.23552,19.718651073,1003.0367101586,358.2125761992
342,971004,创业板战略科技,50,4804.644,-0.0078,35.4366,7955.39345,169.30245522479998,12517.2041302002,5759.1341486267
343,980001,湾创100,100,1074.9126,-0.0047,,44608.88472,793.8112257238,110850.83411974259,48927.556328902596
344,980002,湾创100(港币),100,1010.6571,-0.0047,,44608.88472,857.4268242858,119734.21286792641,52848.546674195095
345,980003,湾区综指,0,2034.8887,-0.0058,,95533.86971,1297.7584044796001,188038.2741790387,27518.5448062825
346,980004,湾区综指(港币),0,1786.7386,-0.0057,,95533.86971,1401.7594796289002,203107.1979718382,29723.8248933515
347,980005,GTCOM港股通100,100,1130.1062,-0.0004,,23129.3142,393.43994147800004,117054.95274556731,66220.2818773033
348,980006,GTCOM港股通100（港币）,100,1051.1997,-0.0003,,23129.3142,424.9683428328,126435.1786495794,71526.859590308
349,980007,湾区新兴,100,2839.996,-0.0023,,37471.60784,606.693692392,75881.4967777478,28154.3857281468
350,980008,湾区新兴(港币),100,2474.8296,-0.0022,,37471.60784,655.3137927642,81962.471069877,30410.6518232438
351,980009,湾区制造,100,3385.7988,0.0024,,31895.58169,526.3745042108001,37487.350019519,21821.9037159224
352,980010,湾区制造(港币),100,2950.4529,0.0025,,31895.58169,568.5581292144,40491.574302581605,23570.703473765898
353,980011,湾区服务,100,1566.8637,-0.0089,,41206.54666,396.27966436559996,79628.07796974099,15213.806386055801
354,980012,湾区服务(港币),100,1365.3976,-0.0088,,41206.54666,428.03673926809995,86009.17517868339,16433.0038092422
355,980013,湾区医药,30,1746.5697,0.0011,,3965.29251,69.7853435506,8989.0186885904,2737.7464894455998
356,980014,湾区医药（港币）,30,1533.5808,0.0012,,3965.29251,75.37791359239999,9709.3914418603,2957.1460364174
357,980015,疫苗生科,50,6971.913,-0.0072,25.3476,6606.32232,185.4767075882,19445.2658885958,3396.3187770390996
358,980016,公卫健康,50,6193.7167,-0.0008,24.3268,8471.28322,241.8947983058,26206.0484869147,13122.0709702843
359,980017,国证芯片,30,6177.9081,-0.0142,49.6842,3995.61271,197.46661910790002,16564.145637895,9234.1341939982
360,980018,卫星通信,50,2534.6204,-0.0109,26.7664,12894.33169,250.0831176003,15035.736356527399,1913.2575222523
361,980019,湾区海洋,30,1482.978,-0.0087,,5299.54037,73.81981501109999,7060.2498309105,948.5839348486
362,980020,湾区海洋(港币),30,1292.3003,-0.0086,,5299.54037,79.7356789004,7626.0311837182,1024.6011559588
363,980021,碳中和50,50,1632.4336,-0.0178,17.6887,21975.11414,254.43552363610002,29053.9553378617,10723.1712702059
364,980022,机器人100,100,1756.3778,-0.0093,31.8046,15104.82157,268.0672629014,13681.7112738688,5088.0247353427
365,980023,南山50,50,1739.1359,-0.0063,,11852.83658,228.5585133853,43661.152922848,6042.3578267912
366,980024,南山50(港币),50,1527.052,-0.0063,,11852.83658,246.87491947830003,47160.0039277154,6526.5850262873
367,980026,风光装备,30,1189.8812,-0.023,10.0836,10414.24303,160.9759550126,10687.1120219832,2296.7810295004
368,980027,新能源电池,50,1930.8126,-0.0228,20.744,8569.32136,160.05379018440001,17115.6678983804,4428.0551846676
369,980028,龙头家电,30,11589.6743,0.0262,15.6056,6592.47678,185.6440309486,15085.629783922901,3330.6142633959003
370,980029,新基建,50,4211.5605,-0.0058,18.6791,25365.93219,594.5121134402,48897.478513396105,21915.6448554069
371,980030,消费电子,50,4234.0476,-0.0077,29.8054,19809.64795,265.8406223822,19504.7808991181,11338.5589397573
372,980031,国证白酒,0,84317.6794,-0.0035,24.9218,2797.4619,173.5227686637,39771.3793979019,6317.3432342827
373,980032,新能电池,30,8817.2375,-0.0205,17.629,9866.47901,230.3697085121,21713.2293395837,8063.894722723299
374,980033,自主科技,50,6018.9389,-0.008,33.8871,8940.56294,322.1048576175,30601.1184690285,16016.0632104493
375,980034,工业软件,50,2357.6394,-0.011,33.6359,7677.32687,133.8343304575,8998.1486655849,1349.3998847885
376,980035,化肥农药,80,1560.3705,-0.0092,16.2835,18474.90977,175.6109766856,9768.6425352529,2419.9065698175
377,980036,创新龙头,100,2261.7617,-0.008,,36411.79445,543.258134585,72784.1147829715,23855.167577341097
378,980037,创新龙头（港币）,100,1970.9411,-0.0079,,36411.79445,586.7944133702,78616.85402362871,25766.8873291059
379,980038,深圳高新,50,3297.5949,-0.0082,,15868.29314,334.0771642765,53924.2394848934,13350.7182504447
380,980039,深圳高新（港币）,50,2867.4877,-0.0081,,15868.29314,360.8498483219,58245.579331881905,14420.6357712996
381,980043,工业金属,50,1776.8692,-0.0019,19.2345,26816.85211,224.58923731299998,13571.9900550005,5185.7820719038
382,980046,文化创意,100,1544.5403,-0.0119,,42334.0494,419.7405602928,45030.2210846649,10477.8700737949
383,980047,文化创意（港币）,100,1345.9492,-0.0118,,42334.0494,453.37824055650003,48638.7847858196,11317.55326347
384,980048,国证建材,30,4411.383,-0.0178,14.4114,6403.95911,58.4626846587,5568.9995156009,2515.1894589773
385,980049,国证酒指,30,110431.6991,-0.0014,25.7809,2564.25921,184.03300887150002,40305.01378349,6402.4743980306
386,980052,绿色金融,50,1281.9827,-0.0093,,36965.10618,229.6703903189,45716.765713633606,448.86857494
387,980053,绿色金融（港币）,50,1128.594,-0.0093,,36965.10618,248.075404034,49380.3317427371,484.8393514887
388,980055,规模因子,50,1443.4159,-0.0067,12.4509,25461.66856,330.3806078027,26631.0778129867,624.0055256863
389,980056,价值因子,50,2285.8837,-0.0019,16.551,17262.78989,389.8263111672,37735.8546463251,713.7381008486
390,980057,动量因子,50,1678.1399,-0.0061,19.4947,16927.41392,390.44147827349997,20044.9379491277,505.8719002216
391,980058,绿色治理,100,1074.2562,-0.0065,16.8245,56617.19931,790.1892547392,75581.3254730677,42384.804389516496
392,980059,航空出行,80,1367.9227,-0.0108,24.5584,19955.128,201.26389320939998,12099.1949084339,1356.5813448414
393,980063,国证回购,50,2112.9428,-0.002,13.3329,17058.14767,290.7575453217,32081.301376835898,417.6005944096
394,980065,帮扶100,100,1773.3189,-0.0062,11.2056,97504.32809,1495.0020939135,280359.997007503,103605.47332877359
395,980068,蓝色100,100,2386.5067,-0.0079,,22621.16944,188.1203686418,18448.201051873602,385.1846807495
396,980069,蓝色100(港币),100,2079.6399,-0.0078,,22621.16944,203.1960291934,19926.5707464263,416.05265969199996
397,980070,国证专利,100,2668.0175,-0.0071,20.426,53409.32776,941.0123934603,83061.693701606,43265.2148752929
398,980071,机器人龙头,50,1850.8657,-0.0078,30.7273,7693.68105,166.0375279459,10688.6937597833,4303.6639277759
399,980072,生物农业,80,2974.9145,-0.0074,17.2737,15295.10698,161.6530245841,12651.873919752199,592.3602825364
400,980532,国证青岛海洋,0,1130.9022,0.006,16.5691,4482.5944,57.8141989952,4850.2983914454,255.7139343355
401,983001,内地100,100,1473.9126,-0.0063,,59354.99417,1103.0345952788,204753.7677706316,52541.2619218567
402,983002,内地100(港币),100,1300.4404,-0.0062,,59354.99417,1191.4301599725,221162.14046746172,56751.791921644406
403,983003,内地科技50,50,1960.867,-0.0105,,25612.0279,539.0688476291,93549.3137768452,41293.5131673217
404,983004,内地科技50(港币),50,1730.081,-0.0104,,25612.0279,582.2688814686001,101046.04672512131,44602.65619608769
405,983005,深港通综指,0,4490.7276,-0.0046,,524627.59231,5221.8394335494,499704.73323464225,265210.640766541
406,983006,深港通综指(港币),0,4316.6518,-0.0046,,524627.59231,5640.3136408634,539749.9317221089,286463.9941994469
407,983007,深港通100,100,5166.2612,-0.005,,68653.22015,1191.4174261133999,233810.8464634628,87199.2973061409
408,983008,深港通100(港币),100,4967.9715,-0.005,,68653.22015,1286.8955296897,252547.72804221988,94187.2364982279
409,983009,深港通手机产业链,50,2770.4753,-0.0086,,22662.30963,368.7108318228,30111.1451923883,16494.1845768481
410,983010,深港通手机产业链(港币),50,2439.0069,-0.0085,,22662.30963,398.2590782021,32524.2073922273,17816.0045828177
411,983011,深港通绿色优选,100,1641.4386,0.0016,,62980.12577,719.7526464195,134913.147825308,66738.6675059805
412,983012,深港通绿色优选(港币),100,1441.8108,0.0017,,62980.12577,777.4325291524001,145724.7103673201,72086.9230661316
413,983013,深港通能源,0,6471.9574,0.0116,,9770.52364,80.4610980973,15914.5738453366,3717.0882848503
414,983014,深港通能源（港币）,0,6221.3576,0.0117,,9770.52364,86.9089688435,17189.9017911525,4014.9620715901
415,983015,深港通材料,0,4528.0127,-0.011,,66366.30384,584.8873827186,37505.3375662517,19119.7842806279
416,983016,深港通材料（港币）,0,4352.2132,-0.0109,,66366.30384,631.7600560155,40510.9884722466,20652.0300484728
417,983017,深港通工业,0,3526.8426,-0.0168,,90098.37987,1034.623472895,72556.7580808078,36553.5626333036
418,983018,深港通工业（港币）,0,3388.9816,-0.0167,,90098.37987,1117.5379385294,78371.3784151239,39482.9313988735
419,983019,深港通可选消费,0,4609.1325,-0.0028,,68673.88933,842.7470758102,67353.7424612566,37712.6072784494
420,983020,深港通可选消费（港币）,0,4429.7443,-0.0027,,68673.88933,910.2840554784,72751.3024531354,40734.7947708005
421,983021,深港通主要消费,0,6208.9025,0.0008,,14703.61591,208.3067619034,37764.8910024169,15081.6768571667
422,983022,深港通主要消费（港币）,0,5967.2244,0.0009,,14703.61591,225.0003135628,40791.3151030578,16290.3027449503
423,983023,深港通医药卫生,0,4271.662,-0.0002,,29444.81745,393.2007422749,40981.3797391232,20137.0902367214
424,983024,深港通医药卫生（港币）,0,4105.503,-0.0001,,29444.81745,424.71161918269996,44265.5661544521,21750.8474173694
425,983025,深港通金融,0,4701.4389,-0.0031,,63460.18611,368.0706566118,75132.8098925513,43900.1773325818
426,983026,深港通金融（港币）,0,4519.1717,-0.003,,63460.18611,397.56678563739996,81153.6644775619,47418.1617194225
427,983027,深港通信息技术,0,5692.868,-0.0071,,96394.38875,1167.6392109675,87107.9484599574,38904.2619526535
428,983028,深港通信息技术（港币）,0,5471.0379,-0.007,,96394.38875,1261.2133496918,94088.6029424483,42022.0027870269
429,983029,深港通电信业务,0,4786.1549,-0.0062,,17706.06834,276.0207909516,28670.9897361,9867.6921452692
430,983030,深港通电信业务（港币）,0,4599.1609,-0.0061,,17706.06834,298.140932625,30968.5871792136,10658.4672335455
431,983031,深港通公用事业,0,4042.5541,-0.001,,15581.57257,96.9600836253,17443.789727028998,7025.50495917
432,983032,深港通公用事业（港币）,0,3885.9343,-0.0009,,15581.57257,104.73034099270001,18841.686860173402,7588.5050265401005
433,983033,深港通通信服务,0,4942.3445,-0.0092,,14689.32624,252.206670709,12501.8780729339,6586.229542348299
434,983034,深港通通信服务（港币）,0,4747.7821,-0.0091,,14689.32624,272.4184231037,13503.7587299426,7114.0424328747995
435,983035,深港通医疗,0,4990.3665,-0.0025,,6850.03533,90.2112308442,11565.4915078512,4308.6094219757
436,983036,深港通医疗（港币）,0,4795.3677,-0.0024,,6850.03533,97.44071852040001,12492.338092841499,4653.8963955019
437,983037,深港通食品零售,0,1694.0729,0.0166,,398.57749,1.8976500686000002,398.5351134854,60.0861924939
438,983038,深港通食品零售（港币）,0,1627.919,0.0167,,398.57749,2.0497266497,430.4728641893,64.9013819249
439,983039,深港通汽车,0,5870.6378,-0.0082,,23219.84867,338.95122905650004,18593.539689548797,7459.762287394399
440,983040,深港通汽车（港币）,0,5643.226,-0.0081,,23219.84867,366.11454594599996,20083.5913411524,8057.5708854141
441,983041,深港通服装纺织,0,6592.6746,0.007,,2955.80519,35.2469400552,8873.0874612511,3036.3242904982003
442,983042,深港通服装纺织（港币）,0,6336.9597,0.0071,,2955.80519,38.0715561441,9584.145599180601,3279.6444955023
443,983043,深港通电脑硬件,0,5582.0844,-0.0073,,40047.85999,578.3449665406,33805.0830766142,18417.070865410802
444,983044,深港通电脑硬件（港币）,0,5364.5026,-0.0072,,40047.85999,624.6934701831,36514.2072147279,19893.0079397024
445,983045,深港通消费服务,0,2740.6568,-0.0211,,7877.29593,54.9594727537,8559.1667530315,3013.6850704804997
446,983046,深港通消费服务（港币）,0,2635.1719,-0.021,,7877.29593,59.363822706,9245.0619681584,3255.1898545356
447,983047,深港通网络软件,0,5091.745,-0.0078,,53604.03099,508.50918388480005,47613.4130053186,12859.806135872099
448,983048,深港通网络软件（港币）,0,4893.5613,-0.0077,,53604.03099,549.2607332435,51428.9975704776,13890.3759133
449,983049,深港通耐用消费,0,7126.6082,0.0223,,11143.094,197.4645868644,15545.909193391399,4893.7651956687
450,983050,深港通耐用消费（港币）,0,6846.3374,0.0224,,11143.094,213.2892991196,16791.740829233302,5285.9440270796995
451,983051,深港通农牧渔,0,4462.8078,-0.0023,,6801.28504,48.0382578827,6840.640419878299,2352.7827093466
452,983052,深港通农牧渔（港币）,0,4286.6073,-0.0022,,6801.28504,51.888043824300006,7388.8491112402,2541.3345640474
453,983053,深港通非银,0,4368.1231,-0.0153,,34669.52017,202.63722447970002,27959.5609700048,15511.9498679778
454,983054,深港通非银（港币）,0,4198.5807,-0.0152,,34669.52017,218.8761237168,30200.1516229317,16755.0239023635
455,983055,深港通工业服务,0,1772.8885,-0.0214,,18462.32172,163.0783345025,8154.172708098001,3892.8969066496998
456,983056,深港通工业服务（港币）,0,1703.6333,-0.0214,,18462.32172,176.1473957721,8807.639224004499,4204.8690440253995
457,983057,深港通电信服务,0,3716.6211,-0.0073,,3016.7421,23.8141202426,16169.1116631661,150.4165202897
458,983058,深港通电信服务（港币）,0,3572.5292,-0.0072,,3016.7421,25.7225095213,17464.828449271,162.47043531879999
459,983059,深港通生科,0,5190.9053,-0.0071,,5438.75746,102.79347016620001,12252.821498495301,6962.4487029187
460,983060,深港通生科（港币）,0,4987.3681,-0.007,,5438.75746,111.0312314011,13234.7386221419,7520.4056271222
461,983061,深港通基材,0,4628.249,-0.0124,,41707.54112,361.82535578970004,23391.7148649125,11980.344688032801
462,983062,深港通基材（港币）,0,4448.3464,-0.0123,,41707.54112,390.8218440068,25266.301230251298,12940.4364004634
463,983063,深港通化工,0,4425.8081,-0.0087,,24658.76272,223.0620269289,14113.6227013392,7139.4395925951
464,983064,深港通化工（港币）,0,4254.7553,-0.0086,,24658.76272,240.9382120087,15244.6872419953,7711.5936480094
465,983065,深港通食品饮料,0,8207.9785,0.0009,,6760.72473,141.1319618054,28715.4276468078,9900.0853881893
466,983066,深港通食品饮料（港币）,0,7890.5829,0.001,,6760.72473,152.4421631417,31016.6327124988,10693.4601399932
467,983067,深港通半导体,0,7431.0594,-0.0104,,2742.49777,80.7850605422,5689.4523780246,3306.7581500546003
468,983068,深港通半导体（港币）,0,7139.8298,-0.0103,,2742.49777,87.2591462652,6145.3981572428,3571.7576975765
469,983069,深港通工业品,0,4132.337,-0.0181,,61709.62311,772.7664979853,51904.476654099504,27424.437779201402
470,983070,深港通工业品（港币）,0,3970.483,-0.018,,61709.62311,834.6959049961,56064.0655061275,29622.2154806167
471,983071,深港通房地产,0,2192.1936,-0.0008,,52427.8465,168.9221576938,19272.5127238118,7685.4656358688
472,983072,深港通房地产（港币）,0,2107.5321,-0.0008,,52427.8465,182.4592803041,20816.937873543302,8301.3499016991
473,983073,深港通零售,0,2260.0495,-0.0114,,3243.99578,46.275997161599996,8113.0614209182995,1176.4891025105
474,983074,深港通零售（港币）,0,2171.9752,-0.0114,,3243.99578,49.9843869226,8763.2079453776,1270.7695306144
475,983075,深港通传媒,0,1576.127,-0.0196,,20233.84976,169.8488499188,7668.9779431155,3822.6833516471
476,983076,深港通传媒（港币）,0,1515.0632,-0.0196,,20233.84976,183.46044464009998,8283.5547700331,4129.0270214613
477,983077,深港通运输,0,3626.2761,-0.002,,9926.43504,98.77864040709999,12498.1087186103,4384.3491909275
478,983078,深港通运输（港币）,0,3485.4138,-0.0019,,9926.43504,106.69463776120001,13499.6736849919,4735.6985541585
479,983079,深港通制药,0,3743.8126,0.0063,,17156.02466,200.1960412645,17163.0667327767,7979.7974712071
480,983080,深港通制药（港币）,0,3599.0654,0.0064,,17156.02466,216.2396692612,18538.4894394687,8619.2879100261
481,983081,深港通银行,0,5066.7544,0.0016,,28256.66613,160.551186855,46297.7483736611,17732.1910691642
482,983082,深港通银行（港币）,0,4870.6424,0.0017,,28256.66613,173.4171569025,50007.8513127138,19153.175645144398
483,983083,深港通内房股,50,695.7254,-0.0065,,33728.97237,140.0694273657,10025.018672840999,3042.7755459865
484,983084,深港通内房股(港币),50,611.3315,-0.0065,,33728.97237,151.294363796,10828.391624904201,3286.6144980238
