,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
246,399647,深医药50,50,8469.901,-0.0032,22.694,4925.98358,137.4641585442,19035.531865426397,9032.0042735008
247,399648,深证GDP,100,9482.4743,-0.0001,16.7747,37674.21433,555.2186708135,75088.786006683,502.7076301959
248,399649,中小红利,50,2709.7679,0.0033,15.9337,12976.43156,116.9731329193,15949.7012565106,6222.1473104184
249,399650,中小治理,50,1945.1471,-0.0069,18.8062,10376.19956,200.85887970139999,18902.271768739098,8645.634005179301
250,399651,中小责任,50,1392.0473,-0.0025,15.5232,10342.98895,194.2625160245,24106.287140241402,11968.419332641899
251,399652,中创高新,50,2472.8447,-0.0186,50.7169,8384.05975,172.16913449740002,9640.5353812192,5872.8917950372
252,399653,深证龙头,50,2289.1803,-0.0051,19.2021,27054.60854,439.815100518,64070.4669231943,33839.1457732081
253,399654,深证文化,50,2205.0532,-0.0147,26.9604,24642.38029,247.98175896040001,13347.1202461815,6663.840362485799
254,399655,深证绩效,100,10011.0774,0.0005,18.9254,14736.22571,338.4953421489,48709.0485014097,1032.9918745022999
255,399656,100绩效,100,5252.1454,-0.0037,17.4184,40863.26249,788.9448518080001,109396.1994575866,2671.3161574156
256,399657,300绩效,300,5457.2035,-0.0012,18.2992,106402.65003,1715.754748341,161965.7564360881,6853.843223203101
257,399658,中小绩效,100,3560.1091,0.0001,17.2544,34202.98694,573.016054043,53905.2007715737,2907.6683618732
258,399659,深成指EW,500,3327.9922,-0.0032,18.8757,150870.59921,2233.7659335031,190407.7980110764,5863.4371101162
259,399660,中创EW,100,1808.4574,-0.008,20.1274,28445.17773,700.5977363352999,79459.7316876348,3505.4454125106
260,399661,深证低波,100,5116.2738,0.0026,17.483,49435.35546,477.64091528629996,68136.92429431519,2756.8456236071997
261,399662,深证高贝,100,1443.7444,-0.0084,19.5049,33567.59027,896.0935502117999,66858.9272553439,4491.1624348457
262,399663,中小低波,100,1677.7836,0.0021,19.1303,22649.34423,234.4947508388,29792.4513481119,1813.8602215548
263,399664,中小高贝,100,915.6353,-0.0158,19.072,28897.21311,517.9258847912,29022.525990449703,2117.1621565512
264,399665,中创低波,200,1816.5253,0.0002,20.6278,47082.37855,640.5164617126001,69788.3252415068,3144.4504600007
265,399666,中创高贝,200,1209.2202,-0.0157,21.6128,46173.27569,1051.044268899,60554.0615083566,2671.2631303394
266,399667,创业成长,50,2757.728,-0.0151,25.653,9688.78484,339.29936653740003,35101.7370697064,15124.8738436504
267,399668,创业板V,100,3347.7388,-0.0051,23.0872,20924.25132,334.6207406707,17708.4511620626,9090.7917697091
268,399669,深证农业,50,8622.3666,0.0103,22.2201,7477.31216,142.6180273108,26125.5180869877,9468.771496732701
269,399670,深周期50,50,2880.5541,-0.0047,17.492,33150.01921,470.32607876660006,47560.8809742419,22946.3555110608
270,399671,深防御50,50,7267.6434,-0.0015,24.8076,8915.57192,264.0118404937,38699.3264379709,17519.3635210896
271,399672,深红利50,50,4022.0451,0.0071,10.8162,10389.95381,103.75739656260001,11536.057845051299,915.2847292598
272,399673,创业板50,50,1767.9105,-0.0145,24.6727,9739.46724,398.33442629129996,34814.9355687583,19826.344010791498
273,399674,深A医药,0,1892.9909,-0.0027,23.5338,16887.71383,268.7355712575,28431.779470768302,14410.188404556002
274,399675,深互联网,0,2378.2495,-0.0289,42.2778,32912.95804,428.9813190812,16618.650648287,10591.209113086301
275,399676,深医药EW,0,2964.9413,-0.0024,23.5338,16887.71383,268.7355712575,28431.779470768302,1195.7597040167
276,399677,深互联EW,0,3579.4887,-0.0301,42.2778,32912.95804,428.9813190812,16618.650648287,1260.2479244167998
277,399678,深次新股,0,493.6144,-0.0157,31.9183,4007.23899,112.3947209813,5769.4861311925,1117.6907340556
278,399679,深证200R,200,4122.4583,-0.0028,20.6271,65539.38754,926.809896533,52569.5569785015,27493.072378790697
279,399680,深成能源,0,747.0809,0.0282,10.4358,2038.19073,22.8693869988,1635.3152260099,758.0257928036999
280,399681,深成材料,0,915.5426,0.0162,15.0702,36488.85602,420.8341512995,22526.377434162798,11492.279500383702
281,399682,深成工业,0,1254.2991,-0.0078,18.7854,27142.4622,475.72712472,38191.544190568704,20733.8761922361
282,399683,深成可选,0,1598.1607,-0.0031,16.6643,14515.36924,207.1543653566,22443.3996540314,11861.5157564388
283,399684,深成消费,0,2233.2018,0.0052,24.0297,3950.40881,94.9863174992,22915.156665876402,9873.6926309567
284,399685,深成医药,0,1776.526,-0.0026,23.0287,5573.17712,149.593673788,20079.044389764,10025.677679889599
285,399686,深成金融,0,1508.5229,-0.0092,10.0533,9713.85512,73.5911384165,13481.1254019844,6480.9792285353005
286,399687,深成信息,0,2294.4283,-0.0125,31.8798,40406.51651,604.1696110904,36028.543201757595,21189.6491674974
287,399688,深成电信,0,1968.2511,-0.0308,33.9333,3275.30618,133.5208268942,5394.5511203412,3452.5349750002
288,399689,深成公用,0,882.5998,-0.0032,18.805,4449.10038,26.416488288000004,5470.6053584467,1303.5718484675
289,399690,中小专利,50,2159.6956,-0.0112,23.6516,10403.72415,210.87835745279997,24249.0361566265,7674.8620984157
290,399691,创业专利,50,1817.3382,-0.0121,25.5165,6625.2785,187.0178564764,24984.6331973604,5548.5809932516
291,399692,创业低波,100,3077.4659,-0.0043,25.0669,15199.13526,307.3000902483,31708.3304151346,1642.846312765
292,399693,安防产业,50,3557.0719,-0.0218,30.5604,10808.69736,184.6237113818,9736.8984403517,863.7952025824001
293,399694,创业高贝,100,2215.7267,-0.0231,26.2177,21489.36367,588.562147269,30446.6187096601,2717.1366139945003
294,399695,深证节能,100,2035.4747,-0.0046,16.8439,28254.08484,480.8856536977,37092.9464948361,1819.9920465681
295,399696,深证创投,0,2394.8089,-0.014,29.0614,36056.98025,438.16923556769996,19318.713999524298,12110.353944583301
296,399697,中关村60,60,2758.2448,-0.0185,31.0696,14122.16447,242.53092793849999,8891.4923896711,5680.3200080976
297,399698,优势成长,50,32645.7093,0.0038,22.1145,2144.04088,27.649585282199997,1465.6124982054998,277.6834088039
298,399699,金融科技,0,2712.1127,-0.0236,16.2432,12870.40898,203.7463893803,15281.4399134173,6883.1749677034995
299,399750,深主板50,50,8072.9839,-0.0003,15.2276,30817.73318,433.9262671155,63717.6630222695,32171.072568043703
300,399850,深证50,50,6727.5629,-0.0037,19.4204,28546.83312,581.4937399648,75891.7728897074,42450.9762979949
301,970006,创业板指(港币)(CNH),100,1741.18,-0.0094,25.828,15093.66457,566.8286246117,51765.660650380196,27706.051825206898
302,970007,创业板指(美元)(CNH),100,1731.8365,-0.0097,25.828,15093.66457,72.4073788525,6612.6085372463,3539.2048035496996
303,970026,深指ESG,400,10126.1635,-0.0044,18.4614,125961.69759,1861.8196480188,169774.12787776222,87620.13831686889
304,970027,100ESG,80,4323.82,-0.0052,17.432,34087.01357,633.3299137775,93510.6184516834,46640.0057789085
305,970028,创指ESG,80,1989.6731,-0.0109,25.3525,12857.63641,436.48426057800003,43265.926747985,22891.952876093997
306,970029,深指ESG领先,200,10219.3829,-0.0059,18.772,70143.02056,1067.575250608,118765.29740053641,60137.6976054375
307,970030,100ESG领先,50,4623.6996,-0.0085,20.1723,19357.58125,390.1283757635,51911.2780995214,25392.5239157416
308,970031,创指ESG领先,50,2132.7709,-0.0092,24.8078,8298.88564,292.4831804282,34482.7318884765,16320.5892719398
309,970032,深指ESG增强,200,1110.5901,-0.0065,16.826,56785.96539,1192.0020546486999,121016.4274911138,15475.9086946922
310,970033,100ESG增强,40,1132.0489,-0.0063,16.3587,11957.34554,384.7026021144,63181.4639476469,10246.594081642399
311,970034,创指ESG增强,40,1681.1243,-0.0105,22.7374,6886.80884,276.4584990513,30829.5341114569,5179.9305879375
312,970035,深证光伏,50,2665.7623,-0.0111,15.1854,5988.12317,98.3952420466,8705.3619819139,4698.8288526863
313,970036,深证储能,50,6016.8206,-0.0117,18.4289,17069.68631,396.91715820089996,24004.9935772352,10135.5324541153
314,970037,深证高装,50,2014.6186,-0.0112,25.7177,10188.06367,177.7742301174,11154.634940288899,6645.1393210399
315,970038,生物经济,50,2284.4751,-0.0054,24.6018,5617.06811,138.5404154581,19375.9352993353,6599.4417485413
316,970039,创新材料,50,3090.4418,-0.0042,20.3163,10698.09264,199.3718388515,14679.953001823502,3886.5143975721003
317,970040,创业高装,50,2730.8663,-0.0141,28.9621,7376.8501,113.72536418860001,5432.4329228207,2524.2916674149
318,970041,创新消费,50,2167.6009,-0.0163,37.9997,14667.0625,185.0816190575,9516.17115979,4114.2819674086995
319,970042,新材料50,50,2471.1478,-0.0032,18.5014,16807.0729,339.3196525927,23370.9853553242,9048.1196939285
320,970043,新能装备,50,3858.681,-0.0111,17.1727,15138.10688,323.563346492,22236.3068048989,9208.5868519479
321,970046,深证XR,50,1466.5747,-0.0082,27.9832,29414.31735,300.9306268168,13378.978408703899,8726.4860175919
322,970047,数字文化,50,818.7669,-0.0243,26.9668,18386.87553,198.17514769669998,7231.3141547493005,4471.7104465255
323,970048,新型显示,50,1123.4958,0.0002,30.607,22534.1941,185.6370782738,8557.7792964218,5284.696450506
324,970049,深证数字交通,50,3453.5252,-0.0189,25.449,12204.4009,212.4952391059,14406.9442488603,3440.2733434790002
325,970050,深证卫星导航,50,2543.282,-0.0226,48.5358,9455.43839,133.3658478056,4338.3014678424,2739.0979735447
326,970051,深证算力设施,50,6073.4039,-0.0281,34.5768,13084.43283,361.44481374139997,16199.873305628898,6772.3830867734
327,970052,深证数字安全,50,2471.9309,-0.0309,41.7385,8616.55648,121.8994408934,4841.1206601284,2667.2592637584
328,970053,深证数据要素,50,2681.6041,-0.0276,35.4894,11929.35992,231.58967781709998,13202.6384934938,5448.7883173341
329,970054,深证智能电网,50,2314.4706,-0.0199,22.7045,8367.0773,86.0185198842,5720.8758976641,2900.5937584226
330,970055,深证国企ESG,50,1295.6955,-0.0049,21.7121,19680.35214,238.40097414459999,29870.4154081329,10978.9566573744
331,970056,深证民企ESG,50,1391.3711,-0.0032,17.377,9514.79871,264.67800842369996,34055.6174017561,14696.0537250692
332,970057,深证民企50,50,1964.6625,-0.0086,19.9601,15300.15519,512.3970206666,51204.3366118734,30207.633972106803
333,970058,深证民企治理,50,1339.5628,-0.0053,19.4068,12276.58866,305.6479779966,28405.1290183348,5790.308620915401
334,970059,深证民企科技,50,3101.8531,-0.0134,23.7704,9279.50414,301.1684631925,27841.6317547923,12392.5668110856
335,970060,深证ESG成长,50,1225.7247,-0.0057,25.3057,7858.50531,111.33731706,11567.4519897409,1972.1990402469
336,970061,深证ESG价值,50,1462.9012,-0.0011,16.85,11706.6327,147.7068527683,12781.842938714799,2451.9990703175
337,970062,深红利300,300,4599.7571,0.0028,15.3213,67271.50839,1020.6684432028999,86167.0097821545,1767.8887204746
338,970063,深证回购,50,1769.9325,-0.0051,19.5204,16206.49058,193.4775062786,23324.170006268,429.4272653872
339,970064,深证国企股东回报,50,1671.3221,0.0056,16.1512,24590.64876,236.4887105686,31733.2200563812,10211.565907735501
340,970065,深证优质信披,0,2151.878,-0.0055,18.1485,115820.345,1746.9728280338,150312.4687083336,77203.7463819639
341,971001,深成地产,0,516.4953,-0.0207,7.5226,3317.3569,24.9028491519,2242.1353681333,971.0063664106
342,971002,中小地产,0,1103.6777,-0.0055,11.02,4560.01844,12.0482035943,1015.3818992767999,364.40558733529997
343,971004,创业板战略科技,50,4826.6749,-0.0085,34.9209,7173.21569,170.9164898669,12395.4592748432,5785.5269535826
344,980001,湾创100,100,1037.678,-0.0081,,33391.55477,617.0756293277,105266.3893172574,47232.5622798176
345,980002,湾创100(港币),100,977.2556,-0.0079,,33391.55477,667.6256453823,113889.47536184211,51101.7478976642
346,980003,湾区综指,0,1964.8201,-0.0075,,71252.85987,971.7821250344,180131.3099239202,26570.7958642591
347,980004,湾区综指(港币),0,1728.0551,-0.0074,,71252.85987,1051.3886494957,194886.8902866456,28747.3810543875
348,980005,GTCOM港股通100,100,1053.6666,-0.0097,,14904.31479,307.055776045,109811.2668128361,61741.1901515475
349,980006,GTCOM港股通100（港币）,100,981.7093,-0.0096,,14904.31479,332.2071817773,118806.0747306972,66798.5049622384
350,980007,湾区新兴,100,2763.511,-0.0037,,33111.18734,537.3259029168,71557.43957281951,27396.142264541002
351,980008,湾区新兴(港币),100,2412.1461,-0.0036,,33111.18734,581.342985321,77419.154294637,29640.3906928481
352,980009,湾区制造,100,3305.6708,-0.0063,,30591.70333,456.8723062278,36489.7657181902,21304.9573800031
353,980010,湾区制造(港币),100,2885.3745,-0.0062,,30591.70333,494.2992044604,39478.9869521305,23050.2466526436
354,980011,湾区服务,100,1496.6273,-0.0089,,23397.31043,273.93690471220003,74559.9642479374,14531.8321298154
355,980012,湾区服务(港币),100,1306.3394,-0.0088,,23397.31043,296.3767563679,80667.4274213299,15722.2183090706
356,980013,湾区医药,30,1659.3338,-0.0041,,2085.28766,42.6225747512,8426.5886893715,2601.0037562979
357,980014,湾区医药（港币）,30,1459.3827,-0.004,,2085.28766,46.114161143400004,9116.8823423101,2814.0720041507
358,980015,疫苗生科,50,7232.4476,-0.007,25.2239,5008.74226,151.5914585498,19267.3555192552,3525.3767255504
359,980016,公卫健康,50,6048.0224,-0.0032,23.6337,6342.22589,182.0295003813,25422.879862939102,12815.5409653484
360,980017,国证芯片,30,6107.084,-0.0088,49.1467,3406.37274,169.8775457886,16352.658482385,9127.0851051449
361,980018,卫星通信,50,2540.8587,-0.0239,26.4256,10652.58206,230.3200012546,14883.6087713885,1917.9674430334
362,980019,湾区海洋,30,1397.2372,-0.0082,,4032.47128,54.342172330299995,6791.7275100386,893.7399397094999
363,980020,湾区海洋(港币),30,1219.5877,-0.0081,,4032.47128,58.7937962472,7348.0594849738,966.951243986
364,980021,碳中和50,50,1631.8628,0.0037,17.5474,25883.61378,293.9820437359,28860.8031935239,10719.3451324391
365,980022,机器人100,100,1745.0336,-0.016,31.5615,14434.81987,255.551461056,13611.1020474702,5054.5626758277
366,980023,南山50,50,1698.5222,-0.0132,,8776.06322,202.29305704939998,39998.8759191554,5900.7354335705
367,980024,南山50(港币),50,1493.8474,-0.0131,,8776.06322,218.8643603542,43275.3389831789,6384.1112609009
368,980026,风光装备,30,1239.8671,-0.0151,10.766,6754.06048,105.4972594323,11410.425710815,2393.2670086528
369,980027,新能源电池,50,1996.4958,-0.0181,20.8196,10741.6599,188.13427715400002,17183.6053180507,4578.147038189
370,980028,龙头家电,30,10698.1023,-0.0002,14.5528,3530.36662,85.96695878,14064.8841613717,3074.3963740067998
371,980029,新基建,50,4121.0042,-0.014,18.1598,16024.92827,432.20319626910003,47576.0562332541,21445.657527423602
372,980030,消费电子,50,4196.8616,-0.0034,29.3471,23778.27839,277.72200800919995,19288.011720194398,11239.0178952663
373,980031,国证白酒,0,85339.0988,-0.0009,25.144,1832.822,118.68218021770001,40124.2127384794,6393.8711683483
374,980032,新能电池,30,9068.5049,-0.0091,17.7522,13813.6127,338.7404912781,21877.9663495794,8293.6620389286
375,980033,自主科技,50,5922.3543,-0.0144,33.0136,7437.96756,292.3617716315,29854.6238132133,15757.8790063571
376,980034,工业软件,50,2400.2283,-0.0168,33.8661,7363.95411,127.2086817034,9043.9494504515,1373.7646190596001
377,980035,化肥农药,80,1582.563,0.0134,16.2175,18086.77471,179.53558003770002,9774.633671176,2454.4955591645003
378,980036,创新龙头,100,2176.1937,-0.0083,,26907.71857,431.17788906330003,68248.17282871451,22952.6736071223
379,980037,创新龙头（港币）,100,1899.4989,-0.0082,,26907.71857,466.49929043,73838.7749375237,24832.901818332797
380,980038,深圳高新,50,3193.4073,-0.0081,,15461.47778,319.92988970939996,49866.0053988062,12928.902177048301
381,980039,深圳高新（港币）,50,2781.4643,-0.008,,15461.47778,346.1380436192,53950.7925073613,13988.023057075201
382,980043,工业金属,50,1802.9468,0.0442,19.3891,42838.39233,358.29413330410006,13694.351018233001,5261.9021135099
383,980046,文化创意,100,1541.8308,-0.0132,,36858.71819,377.6813661168,41762.6397157371,10459.500127511701
384,980047,文化创意（港币）,100,1345.8013,-0.013,,36858.71819,408.6204343965,45183.585135563895,11316.3213984215
385,980048,国证建材,30,4442.1293,-0.0026,14.4958,4193.22573,37.9463754938,5629.4568914844995,2532.712632985
386,980049,国证酒指,30,111420.7437,-0.0016,25.9664,1656.97548,123.6924466641,40600.799970225,6459.816017255601
387,980052,绿色金融,50,1224.2503,-0.0049,,19842.48696,126.7981856709,43163.1426642168,428.6543526014
388,980053,绿色金融（港币）,50,1079.5426,-0.0048,,19842.48696,137.1848171244,46698.7742215588,463.76710188839996
389,980055,规模因子,50,1426.924,-0.0067,12.1121,13754.30461,201.2729111167,25909.7334396242,617.2911306683001
390,980056,价值因子,50,2231.1476,-0.0011,16.0989,8968.42871,216.951518233,36701.3441475804,697.9859827755
391,980057,动量因子,50,1649.535,-0.0194,18.9203,12582.97428,307.8213514933,19454.0845064979,497.2490293025
392,980058,绿色治理,100,1066.457,-0.0023,16.6648,46968.3979,618.4584115396,74951.4661143631,42102.7921123483
393,980059,航空出行,80,1341.2566,-0.0142,25.2414,14486.02465,144.1279174612,12290.6747063773,1330.1360710982
394,980065,帮扶100,100,1749.595,-0.0038,11.0274,61158.89172,1039.1989491148,275920.1819760237,102237.7687394166
395,980068,蓝色100,100,2360.2761,-0.0042,,15494.1848,159.6525837028,17639.1705683401,380.9519704473
396,980069,蓝色100(港币),100,2060.1692,-0.0041,,15494.1848,172.7310308203,19084.055750414598,412.1583456297
397,980071,机器人龙头,50,1829.2461,-0.013,30.2883,7283.03839,162.5168625927,10547.307827019,4252.7946558628
398,980532,国证青岛海洋,0,1121.5945,-0.0004,15.4561,3488.36933,39.5199896788,4530.9256267936,253.6093304769
399,983001,内地100,100,1432.1234,-0.009,,40199.9999,805.6662827306,196663.30437971372,51063.2095035963
400,983002,内地100(港币),100,1265.6498,-0.0089,,40199.9999,871.6639368057,212772.9741764495,55246.09547446809
401,983003,内地科技50,50,1880.4322,-0.0148,,25972.48075,492.03738922819997,88041.4812359852,39602.2156605467
402,983004,内地科技50(港币),50,1661.8439,-0.0147,,25972.48075,532.3434209994,95253.33845144631,42846.233456095
403,983005,深港通综指,0,4367.3057,-0.008,,432470.25631,4646.0302366568,487344.27738579456,257999.8856848405
404,983006,深港通综指(港币),0,4204.9256,-0.0079,,432470.25631,5026.6276034817,527265.6017568684,279134.1863580066
405,983007,深港通100,100,4984.1577,-0.0077,,41293.7772,846.7782616904,224293.1070086729,84144.236892607
406,983008,深港通100(港币),100,4800.7479,-0.0076,,41293.7772,916.1434645469001,242665.9996602989,91036.9818529002
407,983009,深港通手机产业链,50,2702.7032,-0.0114,,28237.81099,386.211450966,29186.786448632003,16090.740104613898
408,983010,深港通手机产业链(港币),50,2383.262,-0.0112,,28237.81099,417.84928537080003,31577.692681841098,17408.8534642461
409,983011,深港通绿色优选,100,1583.1721,-0.0056,,43807.83486,469.6952465807,130110.169007059,64369.6284348618
410,983012,深港通绿色优选(港币),100,1392.9197,-0.0055,,43807.83486,508.17158786010003,140768.1604952887,69642.4848969792
411,983013,深港通能源,0,6392.3793,0.0099,,13165.3792,77.4839017956,15355.6977497933,3940.5520049410998
412,983014,深港通能源（港币）,0,6154.9714,0.01,,13165.3792,83.8309816132,16613.5243626027,4263.3363410615
413,983015,深港通材料,0,4618.142,0.0161,,80786.14241,783.2539663959,38002.3328884094,19499.586372821203
414,983016,深港通材料（港币）,0,4446.1561,0.0162,,80786.14241,847.4177253969,41115.4381143054,21096.968662609
415,983017,深港通工业,0,3565.4977,-0.0097,,81913.7054,1015.1220567603999,73163.0291357293,36953.8247688083
416,983018,深港通工业（港币）,0,3431.7696,-0.0096,,81913.7054,1098.2805081934,79156.4081436368,39981.0230392084
417,983019,深港通可选消费,0,4474.0728,-0.0149,,55457.04063,573.4120702693,65881.4299197519,36604.7069005583
418,983020,深港通可选消费（港币）,0,4307.0192,-0.0147,,55457.04063,620.3848170915,71278.1459199242,39603.1933972404
419,983021,深港通主要消费,0,6260.7158,0.0034,,15986.93918,182.78091617310002,38247.4816987313,15416.873041468501
420,983022,深港通主要消费（港币）,0,6026.9315,0.0035,,15986.93918,197.7541499786,41380.618561437404,16679.7886432514
421,983023,深港通医药卫生,0,4168.2899,-0.0067,,18711.65837,285.96390985759996,39807.4553574061,19666.4503224301
422,983024,深港通医药卫生（港币）,0,4012.7496,-0.0066,,18711.65837,309.38969011259996,43068.376581148,21277.475380403997
423,983025,深港通金融,0,4410.5133,-0.0101,,32184.81,187.6603553142,70637.5473404288,42216.9991516369
424,983026,深港通金融（港币）,0,4246.4991,-0.01,,32184.81,203.03257001970002,76423.695329633,45675.11533683
425,983027,深港通信息技术,0,5591.7837,-0.0143,,81469.76419,1110.1692096337,83465.6574562121,39351.1086159946
426,983028,深港通信息技术（港币）,0,5382.7444,-0.0142,,81469.76419,1201.1135072267,90302.8807776397,42574.6660046088
427,983029,深港通电信业务,0,4513.5856,-0.0235,,17160.74839,278.5755315709,27351.1601827156,9751.6900340987
428,983030,深港通电信业务（港币）,0,4344.3813,-0.0234,,17160.74839,301.39602516,29591.6048212448,10550.508118133399
429,983031,深港通公用事业,0,3949.6829,0.0003,,11118.60134,67.5950634597,17037.9093117037,6829.8392331699
430,983032,深港通公用事业（港币）,0,3802.9088,0.0004,,11118.60134,73.13226244970001,18433.5718269735,7389.2987011185
431,983033,深港通通信服务,0,4628.4492,-0.0296,,14745.08246,258.9663451321,11734.0005482508,6443.9391226977
432,983034,深港通通信服务（港币）,0,4453.5667,-0.0295,,14745.08246,280.1805525616,12695.2175559108,6971.8119629257
433,983035,深港通医疗,0,4857.4172,-0.0086,,3927.33726,66.8676009888,11157.8696662066,4191.2930249639
434,983036,深港通医疗（港币）,0,4675.3017,-0.0085,,3927.33726,72.3453329279,12071.9020967571,4534.6352930862
435,983037,深港通食品零售,0,1723.2891,0.0009,,532.25137,3.2258767649,437.2142142564,71.0226160267
436,983038,深港通食品零售（港币）,0,1658.7212,0.001,,532.25137,3.4901393671,473.0292940017,76.8405661912
437,983039,深港通汽车,0,5765.7334,-0.0221,,17711.12993,217.8997941986,18118.986727596202,7110.9259744223
438,983040,深港通汽车（港币）,0,5551.5105,-0.022,,17711.12993,235.74976115439998,19603.234779438502,7693.4260955546
439,983041,深港通服装纺织,0,6510.7874,-0.0093,,2443.62026,34.3578177222,8738.4996651453,3049.2151945537
440,983042,深港通服装纺织（港币）,0,6268.546,-0.0092,,2443.62026,37.1722546721,9454.3034358815,3298.9876808278004
441,983043,深港通电脑硬件,0,5557.5417,-0.0115,,43581.51277,570.4854169237,33375.6227069619,18300.530340364
442,983044,深港通电脑硬件（港币）,0,5349.7167,-0.0113,,43581.51277,617.2194582546,36109.7269197035,19799.6974158012
443,983045,深港通消费服务,0,2909.2008,-0.0115,,5596.31007,33.1588408306,9108.205918564201,3172.377097793
444,983046,深港通消费服务（港币）,0,2801.8301,-0.0114,,5596.31007,35.8750686386,9854.2808750972,3432.2357501472998
445,983047,深港通网络软件,0,5030.4084,-0.0248,,35100.54316,458.13895699989996,44307.0373906233,13184.999757649099
446,983048,深港通网络软件（港币）,0,4842.5758,-0.0247,,35100.54316,495.66912426519997,47936.425606276396,14265.0872631717
447,983049,深港通耐用消费,0,6719.9966,-0.0072,,6830.67808,102.1532949434,14740.6083139349,4535.4496121173
448,983050,深港通耐用消费（港币）,0,6466.3488,-0.0071,,6830.67808,110.52155969389999,15948.1309747152,4906.981664477899
449,983051,深港通农牧渔,0,4611.7422,0.0166,,8315.7939,63.7357413796,7032.553328803,2480.5800840305
450,983052,深港通农牧渔（港币）,0,4436.9611,0.0167,,8315.7939,68.9569731104,7608.6597098434995,2683.788951035
451,983053,深港通非银,0,4143.8135,-0.0125,,17393.82015,103.3061666519,26591.6024232556,14043.0670376198
452,983054,深港通非银（港币）,0,3989.5311,-0.0123,,17393.82015,111.76858540239999,28769.8381395627,15193.390727451
453,983055,深港通工业服务,0,1850.4454,-0.0011,,17278.5559,166.47300938959998,8534.881314384,4063.5842684346003
454,983056,深港通工业服务（港币）,0,1781.0894,-0.001,,17278.5559,180.11042735520002,9234.042556045999,4396.4647602401
455,983057,深港通电信服务,0,3724.317,-0.0105,,2415.66593,19.6091864389,15617.1596344648,179.7969109679
456,983058,深港通电信服务（港币）,0,3585.8182,-0.0103,,2415.66593,21.2154725985,16896.387265334,194.5248428264
457,983059,深港通生科,0,5224.4348,-0.0107,,4499.58378,94.46699279069999,12342.858812998602,7010.0306625292005
458,983060,深港通生科（港币）,0,5027.8484,-0.0106,,4499.58378,102.20554119360001,13353.9447073958,7584.268755989
459,983061,深港通基材,0,4766.6191,0.024,,56946.71016,544.2562090266,23867.1573928867,12338.5321249152
460,983062,深港通基材（港币）,0,4588.8847,0.0241,,56946.71016,588.8412784052999,25822.311077373302,13349.2819471001
461,983063,深港通化工,0,4439.7021,0.0028,,23839.43225,238.9977573693,14135.1754955227,7161.054247906
462,983064,深港通化工（港币）,0,4275.1456,0.0029,,23839.43225,258.5764469916,15293.1270369321,7747.6867155089
463,983065,深港通食品饮料,0,8206.5581,-0.0009,,6651.47242,107.263045351,28743.0687464357,9962.69159004
464,983066,深港通食品饮料（港币）,0,7902.2086,-0.0008,,6651.47242,116.0498664329,31097.614859754103,10778.8039959051
465,983067,深港通半导体,0,7545.1372,-0.0034,,2787.70826,81.54483571,5782.9973586269,3336.2909588883003
466,983068,深港通半导体（港币）,0,7261.3772,-0.0033,,2787.70826,88.22492470700001,6256.7282516598,3609.5929322819
467,983069,深港通工业品,0,4197.145,-0.0115,,57386.1207,777.1926700916,52575.6430653783,28405.6082353435
468,983070,深港通工业品（港币）,0,4039.3966,-0.0113,,57386.1207,840.8601261864999,56882.576491230895,30732.565869560498
469,983071,深港通房地产,0,2114.1297,-0.0159,,24515.4672,84.0132554266,18394.576344913,7395.6412407051
470,983072,深港通房地产（港币）,0,2035.8271,-0.0158,,24515.4672,90.8953662393,19901.3373183229,8001.4439197739
471,983073,深港通零售,0,2290.0141,-0.011,,6263.22289,49.265211877,7594.790191745,1232.2848649884
472,983074,深港通零售（港币）,0,2204.3948,-0.0109,,6263.22289,53.3007943928,8216.8995182408,1333.2274436228
473,983075,深港通传媒,0,1574.7653,-0.0158,,16612.0794,136.5771106974,7580.3391027663,3969.2789451492
474,983076,深港通传媒（港币）,0,1516.2477,-0.0156,,16612.0794,147.7653785398,8201.296336551,4294.4320491643
475,983077,深港通运输,0,3474.4911,-0.0057,,7249.0288,71.4563772791,12052.504755967,4133.2499533286
476,983078,深港通运输（港币）,0,3345.0216,-0.0056,,7249.0288,77.3099546518,13039.7890963599,4471.8248587317
477,983079,深港通制药,0,3579.8724,-0.0027,,10284.73733,124.62931607809999,16306.726878200901,7644.1348487978
478,983080,深港通制药（港币）,0,3447.1314,-0.0025,,10284.73733,134.8388159911,17642.5297769951,8270.3238980691
479,983081,深港通银行,0,4733.3807,-0.0079,,14392.42852,81.121500473,43207.1805599167,16721.998216511398
480,983082,深港通银行（港币）,0,4557.6569,-0.0078,,14392.42852,87.76648293379999,46746.38395301191,18091.7417400128
